2018-05-16 16:46:54,424 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/ || ],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.LoginController.welcome(org.springframework.ui.Model)
2018-05-16 16:46:54,425 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/login],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.LoginController.login()
2018-05-16 16:46:54,425 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/login],methods=[POST]}" onto io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.LoginController.ajaxLogin(java.lang.String,java.lang.String)
2018-05-16 16:46:54,426 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/logout],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.LoginController.logout()
2018-05-16 16:46:54,427 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/403],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.LoginController.error403()
2018-05-16 16:46:54,431 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu/add/{pId}],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.MenuController.add(org.springframework.ui.Model,java.lang.Long)
2018-05-16 16:46:54,431 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu/remove],methods=[POST]}" onto io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.MenuController.remove(java.lang.Long)
2018-05-16 16:46:54,432 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu/update],methods=[POST]}" onto io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.MenuController.update(io.github.tesla.ops.system.domain.MenuDO)
2018-05-16 16:46:54,432 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu/list]}" onto java.util.List<io.github.tesla.ops.system.domain.MenuDO> io.github.tesla.ops.system.controller.MenuController.list()
2018-05-16 16:46:54,433 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu/save],methods=[POST]}" onto io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.MenuController.save(io.github.tesla.ops.system.domain.MenuDO)
2018-05-16 16:46:54,434 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu/tree/{roleId}],methods=[GET]}" onto io.github.tesla.ops.system.domain.Tree<io.github.tesla.ops.system.domain.MenuDO> io.github.tesla.ops.system.controller.MenuController.tree(java.lang.Long)
2018-05-16 16:46:54,435 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu/tree],methods=[GET]}" onto io.github.tesla.ops.system.domain.Tree<io.github.tesla.ops.system.domain.MenuDO> io.github.tesla.ops.system.controller.MenuController.tree()
2018-05-16 16:46:54,435 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.MenuController.menu(org.springframework.ui.Model)
2018-05-16 16:46:54,436 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/menu/edit/{id}],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.MenuController.edit(org.springframework.ui.Model,java.lang.Long)
2018-05-16 16:46:54,440 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/oauth2/add],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.Oauth2Controller.add()
